,registered,casual,season,holiday,workingday,weather,atemp,hour,year,sunindicator
3567,154,33,3,0,1,1,37.12,13,2011,1
3568,115,67,3,0,1,1,37.88,14,2011,1
3569,118,56,3,0,1,1,36.365,15,2011,1
3570,196,49,3,0,1,1,36.365,16,2011,1
3571,365,44,3,0,1,3,36.365,17,2011,1
3572,226,48,3,0,1,3,34.85,18,2011,1
3573,115,26,3,0,1,1,30.305,19,2011,1
3574,141,24,3,0,1,1,30.305,20,2011,0
3575,137,12,3,0,1,2,31.82,21,2011,0
3576,117,18,3,0,1,2,33.335,22,2011,0
3577,94,20,3,0,1,2,33.335,23,2011,0
3578,53,9,3,0,1,3,31.82,0,2011,0
3579,19,1,3,0,1,3,28.79,1,2011,0
3580,8,0,3,0,1,3,28.79,2,2011,0
3581,1,2,3,0,1,1,29.545,3,2011,0
3582,7,1,3,0,1,1,28.79,4,2011,0
3583,16,1,3,0,1,1,28.79,5,2011,1
3584,91,2,3,0,1,1,28.79,6,2011,1
3585,251,12,3,0,1,2,30.305,7,2011,1
3586,368,30,3,0,1,2,30.305,8,2011,1
3587,187,31,3,0,1,1,32.575,9,2011,1
3588,108,57,3,0,1,1,34.09,10,2011,1
3589,120,45,3,0,1,2,34.09,11,2011,1
3590,168,54,3,0,1,2,34.09,12,2011,1
3591,169,63,3,0,1,2,35.605,13,2011,1
3592,142,78,3,0,1,1,36.365,14,2011,1
3593,156,66,3,0,1,1,37.12,15,2011,1
3594,261,66,3,0,1,1,37.12,16,2011,1
3595,442,85,3,0,1,1,35.605,17,2011,1
3596,337,88,3,0,1,1,35.605,18,2011,1
3597,132,33,3,0,1,3,29.545,19,2011,1
3598,46,12,3,0,1,3,28.79,20,2011,0
3599,89,18,3,0,1,1,28.79,21,2011,0
3600,97,25,3,0,1,1,27.275,22,2011,0
3601,88,18,3,0,1,2,27.275,23,2011,0
3602,33,18,3,0,1,1,28.79,0,2011,0
3603,14,7,3,0,1,1,29.545,1,2011,0
3604,11,14,3,0,1,1,27.275,2,2011,0
3605,7,7,3,0,1,1,27.275,3,2011,0
3606,7,0,3,0,1,1,26.515,4,2011,0
3607,22,1,3,0,1,1,26.515,5,2011,0
3608,103,2,3,0,1,1,28.79,6,2011,1
3609,335,7,3,0,1,1,28.79,7,2011,1
3610,467,31,3,0,1,1,29.545,8,2011,1
3611,178,29,3,0,1,1,30.305,9,2011,1
3612,92,46,3,0,1,1,31.82,10,2011,1
3613,141,51,3,0,1,1,33.335,11,2011,1
3614,165,64,3,0,1,2,33.335,12,2011,1
3615,169,50,3,0,1,2,33.335,13,2011,1
3616,144,54,3,0,1,3,33.335,14,2011,1
3617,135,39,3,0,1,1,33.335,15,2011,1
3618,253,55,3,0,1,1,33.335,16,2011,1
3619,567,61,3,0,1,1,33.335,17,2011,1
3620,462,69,3,0,1,1,33.335,18,2011,1
3621,364,79,3,0,1,1,32.575,19,2011,1
3622,247,33,3,0,1,1,31.06,20,2011,0
3623,160,17,3,0,1,2,31.06,21,2011,0
3624,145,34,3,0,1,2,31.06,22,2011,0
3625,111,15,3,0,1,1,30.305,23,2011,0
3626,58,6,3,0,1,1,30.305,0,2011,0
3627,28,4,3,0,1,3,29.545,1,2011,0
3628,11,9,3,0,1,3,29.545,2,2011,0
3629,4,4,3,0,1,2,28.03,3,2011,0
3630,2,2,3,0,1,1,28.03,4,2011,0
3631,20,0,3,0,1,2,28.03,5,2011,0
3632,73,3,3,0,1,1,28.03,6,2011,1
3633,253,6,3,0,1,1,28.03,7,2011,1
3634,434,22,3,0,1,1,29.545,8,2011,1
3635,190,30,3,0,1,2,28.79,9,2011,1
3636,106,34,3,0,1,2,30.305,10,2011,1
3637,141,51,3,0,1,2,31.06,11,2011,1
3638,178,82,3,0,1,2,31.06,12,2011,1
3639,207,72,3,0,1,2,31.82,13,2011,1
3640,208,75,3,0,1,2,32.575,14,2011,1
3641,277,69,3,0,1,2,32.575,15,2011,1
3642,299,82,3,0,1,2,32.575,16,2011,1
3643,377,78,3,0,1,2,31.82,17,2011,1
3644,305,50,3,0,1,2,31.82,18,2011,1
3645,220,67,3,0,1,1,31.06,19,2011,1
3646,158,38,3,0,1,1,30.305,20,2011,0
3647,121,28,3,0,1,2,30.305,21,2011,0
3648,114,33,3,0,1,2,30.305,22,2011,0
3649,68,30,3,0,1,2,30.305,23,2011,0
3650,65,22,3,0,0,2,30.305,0,2011,0
3651,57,17,3,0,0,2,30.305,1,2011,0
3652,26,15,3,0,0,2,30.305,2,2011,0
3653,18,17,3,0,0,1,29.545,3,2011,0
3654,4,3,3,0,0,1,29.545,4,2011,0
3655,9,3,3,0,0,1,30.305,5,2011,0
3656,19,4,3,0,0,1,29.545,6,2011,1
3657,33,5,3,0,0,1,29.545,7,2011,1
3658,65,24,3,0,0,1,30.305,8,2011,1
3659,118,83,3,0,0,2,31.06,9,2011,1
3660,168,90,3,0,0,3,31.06,10,2011,1
3661,128,66,3,0,0,3,31.06,11,2011,1
3662,160,97,3,0,0,1,32.575,12,2011,1
3663,200,153,3,0,0,1,32.575,13,2011,1
3664,176,204,3,0,0,2,34.09,14,2011,1
3665,201,187,3,0,0,1,34.09,15,2011,1
3666,188,186,3,0,0,1,34.09,16,2011,1
3667,201,170,3,0,0,1,34.09,17,2011,1
3668,179,160,3,0,0,1,34.09,18,2011,1
3669,148,147,3,0,0,1,33.335,19,2011,1
3670,120,99,3,0,0,1,33.335,20,2011,0
3671,93,71,3,0,0,1,31.82,21,2011,0
3672,96,66,3,0,0,1,31.82,22,2011,0
3673,77,46,3,0,0,1,31.06,23,2011,0
3674,76,33,3,0,0,1,29.545,0,2011,0
3675,38,37,3,0,0,1,30.305,1,2011,0
3676,43,17,3,0,0,1,30.305,2,2011,0
3677,23,20,3,0,0,1,28.79,3,2011,0
3678,4,0,3,0,0,1,28.79,4,2011,0
3679,5,1,3,0,0,1,28.79,5,2011,0
3680,3,0,3,0,0,1,28.79,6,2011,1
3681,20,10,3,0,0,1,30.305,7,2011,1
3682,49,21,3,0,0,1,30.305,8,2011,1
3683,102,87,3,0,0,1,30.305,9,2011,1
3684,147,150,3,0,0,1,33.335,10,2011,1
3685,163,174,3,0,0,1,34.85,11,2011,1
3686,221,214,3,0,0,1,36.365,12,2011,1
3687,174,245,3,0,0,2,37.12,13,2011,1
3688,156,205,3,0,0,1,37.88,14,2011,1
3689,192,218,3,0,0,1,37.88,15,2011,1
3690,141,196,3,0,0,1,38.635,16,2011,1
3691,172,204,3,0,0,1,36.365,17,2011,1
3692,169,187,3,0,0,1,36.365,18,2011,1
3693,150,178,3,0,0,1,34.85,19,2011,1
3694,125,104,3,0,0,1,34.85,20,2011,0
3695,103,104,3,0,0,1,34.85,21,2011,0
3696,85,70,3,0,0,2,34.85,22,2011,0
3697,58,46,3,0,0,2,34.09,23,2011,0
3698,66,31,3,1,0,2,33.335,0,2011,0
3699,35,19,3,1,0,2,31.82,1,2011,0
3700,22,17,3,1,0,2,31.82,2,2011,0
3701,12,4,3,1,0,2,31.82,3,2011,0
3702,5,3,3,1,0,2,31.82,4,2011,0
3703,4,2,3,1,0,2,31.06,5,2011,0
3704,5,6,3,1,0,2,31.06,6,2011,1
3705,30,11,3,1,0,1,31.06,7,2011,1
3706,56,45,3,1,0,2,30.305,8,2011,1
3707,89,63,3,1,0,3,31.82,9,2011,1
3708,137,107,3,1,0,2,32.575,10,2011,1
3709,207,101,3,1,0,2,33.335,11,2011,1
3710,212,141,3,1,0,2,34.09,12,2011,1
3711,235,154,3,1,0,2,34.85,13,2011,1
3712,212,145,3,1,0,1,34.85,14,2011,1
3713,142,111,3,1,0,2,31.82,15,2011,1
3714,192,92,3,1,0,2,31.82,16,2011,1
3715,77,37,3,1,0,2,29.545,17,2011,1
3716,92,31,3,1,0,1,29.545,18,2011,1
3717,123,52,3,1,0,3,29.545,19,2011,1
3718,56,26,3,1,0,3,29.545,20,2011,0
3719,40,20,3,1,0,2,29.545,21,2011,0
3720,49,15,3,1,0,2,27.275,22,2011,0
3721,17,3,3,1,0,3,26.515,23,2011,0
3722,7,1,3,0,1,3,25.76,0,2011,0
3723,2,0,3,0,1,3,25.76,2,2011,0
3724,0,1,3,0,1,3,25.76,3,2011,0
3725,3,1,3,0,1,2,25.76,4,2011,0
3726,20,1,3,0,1,3,25.76,5,2011,0
3727,72,0,3,0,1,2,25.76,6,2011,1
3728,166,6,3,0,1,2,25.76,7,2011,1
3729,349,15,3,0,1,3,25.76,8,2011,1
3730,167,18,3,0,1,2,25.76,9,2011,1
3731,90,16,3,0,1,3,25.76,10,2011,1
3732,78,11,3,0,1,3,25.76,11,2011,1
3733,51,16,3,0,1,3,25.76,12,2011,1
3734,24,5,3,0,1,3,25.76,13,2011,1
3735,21,3,3,0,1,3,25.76,14,2011,1
3736,71,18,3,0,1,3,25.76,15,2011,1
3737,95,11,3,0,1,3,25.76,16,2011,1
3738,276,15,3,0,1,2,25.76,17,2011,1
3739,351,22,3,0,1,2,25.76,18,2011,1
3740,269,12,3,0,1,2,25.76,19,2011,1
3741,150,13,3,0,1,3,25.76,20,2011,0
3742,109,12,3,0,1,3,25.76,21,2011,0
3743,79,5,3,0,1,2,25.76,22,2011,0
3744,56,2,3,0,1,3,25.76,23,2011,0
3745,12,1,3,0,1,2,25.76,0,2011,0
3746,3,2,3,0,1,3,25.76,1,2011,0
3747,4,2,3,0,1,2,25.76,2,2011,0
3748,1,1,3,0,1,3,26.515,3,2011,0
3749,4,0,3,0,1,3,26.515,4,2011,0
3750,15,1,3,0,1,2,26.515,5,2011,0
3751,74,1,3,0,1,3,27.275,6,2011,1
3752,83,3,3,0,1,3,27.275,7,2011,1
3753,319,9,3,0,1,3,27.275,8,2011,1
3754,176,14,3,0,1,3,27.275,9,2011,1
3755,63,3,3,0,1,3,27.275,10,2011,1
3756,9,1,3,0,1,3,25.76,11,2011,1
3757,21,1,3,0,1,3,26.515,12,2011,1
3758,9,2,3,0,1,3,27.275,13,2011,1
3759,24,1,3,0,1,3,25.76,14,2011,1
3760,55,3,3,0,1,3,27.275,15,2011,1
3761,137,7,3,0,1,1,28.79,16,2011,1
3762,264,21,3,0,1,3,28.79,17,2011,1
3763,219,18,3,0,1,3,28.79,18,2011,1
3764,212,14,3,0,1,2,28.79,19,2011,0
3765,93,3,3,0,1,3,28.79,20,2011,0
3766,34,4,3,0,1,3,28.79,21,2011,0
3767,26,3,3,0,1,3,27.275,22,2011,0
3768,21,3,3,0,1,3,27.275,23,2011,0
3769,11,3,3,0,1,3,25.0,0,2011,0
3770,4,0,3,0,1,3,27.275,1,2011,0
3771,2,0,3,0,1,3,27.275,3,2011,0
3772,3,0,3,0,1,2,27.275,4,2011,0
3773,13,1,3,0,1,3,27.275,5,2011,0
3774,55,1,3,0,1,3,27.275,6,2011,1
3775,172,7,3,0,1,3,27.275,7,2011,1
3776,188,7,3,0,1,3,27.275,8,2011,1
3777,65,4,3,0,1,2,25.76,9,2011,1
3778,57,8,3,0,1,2,28.03,10,2011,1
3779,82,16,3,0,1,2,28.03,11,2011,1
3780,85,17,3,0,1,2,29.545,12,2011,1
3781,112,14,3,0,1,2,31.82,13,2011,1
3782,105,15,3,0,1,2,33.335,14,2011,1
3783,115,24,3,0,1,3,29.545,15,2011,1
3784,151,5,3,0,1,3,28.03,16,2011,1
3785,102,11,3,0,1,3,28.03,17,2011,1
3786,66,2,3,0,1,3,28.03,18,2011,1
3787,51,1,3,0,1,3,25.76,19,2011,0
3788,83,6,3,0,1,2,27.275,20,2011,0
3789,76,6,3,0,1,3,28.03,21,2011,0
3790,65,5,3,0,1,3,25.76,22,2011,0
3791,26,0,3,0,1,3,25.76,23,2011,0
3792,15,1,3,0,1,3,28.03,0,2011,0
3793,8,0,3,0,1,2,25.76,1,2011,0
3794,7,1,3,0,1,2,25.76,2,2011,0
3795,1,1,3,0,1,2,27.275,3,2011,0
3796,3,0,3,0,1,3,27.275,4,2011,0
3797,14,0,3,0,1,2,27.275,5,2011,0
3798,54,3,3,0,1,2,25.76,6,2011,1
3799,104,4,3,0,1,3,25.76,7,2011,1
3800,276,12,3,0,1,3,27.275,8,2011,1
3801,131,5,3,0,1,3,27.275,9,2011,1
3802,27,2,3,0,1,2,25.76,10,2011,1
3803,66,6,3,0,1,2,27.275,11,2011,1
3804,71,4,3,0,1,1,28.03,12,2011,1
3805,108,14,3,0,1,1,33.335,13,2011,1
3806,119,29,3,0,1,1,34.85,14,2011,1
3807,161,27,3,0,1,1,34.85,15,2011,1
3808,244,41,3,0,1,1,34.85,16,2011,1
3809,451,54,3,0,1,1,33.335,17,2011,1
3810,377,33,3,0,1,1,33.335,18,2011,1
3811,316,33,3,0,1,1,29.545,19,2011,0
3812,180,30,3,0,1,1,28.03,20,2011,0
3813,154,49,3,0,1,1,29.545,21,2011,0
3814,127,33,3,0,1,1,27.275,22,2011,0
3815,113,35,3,0,1,1,27.275,23,2011,0
3816,84,32,3,0,0,1,27.275,0,2011,0
3817,67,16,3,0,0,2,27.275,1,2011,0
3818,46,18,3,0,0,2,25.0,2,2011,0
3819,29,8,3,0,0,1,27.275,3,2011,0
3820,4,3,3,0,0,1,27.275,4,2011,0
3821,6,2,3,0,0,1,27.275,5,2011,0
3822,6,0,3,0,0,1,27.275,6,2011,1
3823,43,9,3,0,0,1,27.275,7,2011,1
3824,103,16,3,0,0,1,28.79,8,2011,1
3825,168,39,3,0,0,1,29.545,9,2011,1
3826,233,85,3,0,0,1,32.575,10,2011,1
3827,252,108,3,0,0,1,34.09,11,2011,1
3828,260,144,3,0,0,1,34.09,12,2011,1
3829,239,131,3,0,0,1,34.09,13,2011,1
3830,230,129,3,0,0,1,34.09,14,2011,1
3831,263,217,3,0,0,1,34.09,15,2011,1
3832,261,170,3,0,0,1,34.09,16,2011,1
3833,275,185,3,0,0,1,34.09,17,2011,1
3834,241,119,3,0,0,1,33.335,18,2011,1
3835,214,101,3,0,0,1,32.575,19,2011,0
3836,167,78,3,0,0,1,31.06,20,2011,0
3837,171,59,3,0,0,1,29.545,21,2011,0
3838,126,49,3,0,0,1,29.545,22,2011,0
3839,107,32,3,0,0,2,28.03,23,2011,0
3840,79,29,3,0,0,1,28.03,0,2011,0
3841,66,22,3,0,0,2,28.03,1,2011,0
3842,60,16,3,0,0,2,29.545,2,2011,0
3843,30,15,3,0,0,2,29.545,3,2011,0
3844,6,3,3,0,0,1,28.03,4,2011,0
3845,24,15,3,0,0,1,28.03,5,2011,0
3846,16,4,3,0,0,1,27.275,6,2011,1
3847,28,9,3,0,0,1,27.275,7,2011,1
3848,69,25,3,0,0,1,29.545,8,2011,1
3849,168,59,3,0,0,1,31.06,9,2011,1
3850,214,120,3,0,0,1,32.575,10,2011,1
3851,258,144,3,0,0,1,32.575,11,2011,1
3852,298,113,3,0,0,1,32.575,12,2011,1
3853,231,119,3,0,0,1,34.09,13,2011,1
3854,222,120,3,0,0,1,33.335,14,2011,1
3855,270,134,3,0,0,1,33.335,15,2011,1
3856,303,180,3,0,0,1,33.335,16,2011,1
3857,228,152,3,0,0,1,33.335,17,2011,1
3858,229,110,3,0,0,1,31.82,18,2011,1
3859,232,101,3,0,0,1,30.305,19,2011,0
3860,161,65,3,0,0,1,29.545,20,2011,0
3861,114,45,3,0,0,1,30.305,21,2011,0
3862,74,21,3,0,0,1,30.305,22,2011,0
3863,33,12,3,0,0,3,27.275,23,2011,0
3864,11,5,3,0,1,1,26.515,0,2011,0
3865,11,1,3,0,1,1,26.515,1,2011,0
3866,0,2,3,0,1,1,26.515,2,2011,0
3867,4,0,3,0,1,1,25.76,4,2011,0
3868,23,1,3,0,1,1,26.515,5,2011,0
3869,108,1,3,0,1,1,26.515,6,2011,1
3870,300,12,3,0,1,1,27.275,7,2011,1
3871,382,26,3,0,1,1,28.79,8,2011,1
3872,155,21,3,0,1,1,30.305,9,2011,1
3873,89,40,3,0,1,1,31.82,10,2011,1
3874,131,34,3,0,1,1,32.575,11,2011,1
3875,147,37,3,0,1,1,33.335,12,2011,1
3876,120,43,3,0,1,1,33.335,13,2011,1
3877,129,60,3,0,1,1,33.335,14,2011,1
3878,152,60,3,0,1,1,33.335,15,2011,1
3879,238,60,3,0,1,1,33.335,16,2011,1
3880,515,75,3,0,1,1,33.335,17,2011,1
3881,515,56,3,0,1,1,32.575,18,2011,1
3882,373,63,3,0,1,1,31.82,19,2011,0
3883,258,41,3,0,1,1,31.06,20,2011,0
3884,166,29,3,0,1,1,30.305,21,2011,0
3885,134,16,3,0,1,1,28.79,22,2011,0
3886,62,7,3,0,1,1,28.79,23,2011,0
3887,19,7,3,0,1,1,27.275,0,2011,0
3888,6,4,3,0,1,1,27.275,1,2011,0
3889,0,2,3,0,1,1,28.79,2,2011,0
3890,2,2,3,0,1,1,27.275,3,2011,0
3891,6,2,3,0,1,1,26.515,4,2011,0
3892,19,1,3,0,1,1,26.515,5,2011,0
3893,116,6,3,0,1,1,26.515,6,2011,1
3894,348,14,3,0,1,1,27.275,7,2011,1
3895,399,26,3,0,1,1,28.03,8,2011,1
3896,179,35,3,0,1,1,30.305,9,2011,1
3897,93,42,3,0,1,1,31.82,10,2011,1
3898,120,33,3,0,1,1,32.575,11,2011,1
3899,144,43,3,0,1,1,33.335,12,2011,1
3900,136,48,3,0,1,1,33.335,13,2011,1
3901,139,51,3,0,1,1,33.335,14,2011,1
3902,145,35,3,0,1,1,33.335,15,2011,1
3903,251,41,3,0,1,1,33.335,16,2011,1
3904,507,72,3,0,1,1,33.335,17,2011,1
3905,472,67,3,0,1,1,32.575,18,2011,1
3906,341,55,3,0,1,1,31.82,19,2011,0
3907,241,31,3,0,1,1,31.06,20,2011,0
3908,200,45,3,0,1,1,29.545,21,2011,0
3909,120,24,3,0,1,1,29.545,22,2011,0
3910,59,15,3,0,1,1,29.545,23,2011,0
3911,28,5,3,0,1,1,29.545,0,2011,0
3912,7,1,3,0,1,1,29.545,1,2011,0
3913,4,1,3,0,1,1,28.03,2,2011,0
3914,7,1,3,0,1,1,27.275,3,2011,0
3915,8,1,3,0,1,1,28.03,4,2011,0
3916,30,1,3,0,1,1,27.275,5,2011,0
3917,138,7,3,0,1,1,27.275,6,2011,1
3918,350,20,3,0,1,1,28.03,7,2011,1
3919,396,33,3,0,1,1,28.79,8,2011,1
3920,183,19,3,0,1,1,29.545,9,2011,1
3921,115,27,3,0,1,1,32.575,10,2011,1
3922,121,43,3,0,1,1,34.09,11,2011,1
3923,156,56,3,0,1,1,34.09,12,2011,1
3924,139,39,3,0,1,1,34.85,13,2011,1
3925,105,19,3,0,1,1,35.605,14,2011,1
3926,146,30,3,0,1,1,35.605,15,2011,1
3927,241,36,3,0,1,1,34.85,16,2011,1
3928,512,87,3,0,1,1,34.85,17,2011,1
3929,503,83,3,0,1,1,34.09,18,2011,1
3930,337,44,3,0,1,2,32.575,19,2011,0
3931,221,40,3,0,1,2,33.335,20,2011,0
3932,189,24,3,0,1,2,31.06,21,2011,0
3933,140,20,3,0,1,2,31.06,22,2011,0
3934,62,10,3,0,1,2,30.305,23,2011,0
3935,34,3,3,0,1,1,30.305,0,2011,0
3936,20,0,3,0,1,1,30.305,1,2011,0
3937,5,0,3,0,1,1,29.545,2,2011,0
3938,5,3,3,0,1,1,29.545,3,2011,0
3939,5,2,3,0,1,1,28.79,4,2011,0
3940,30,1,3,0,1,1,28.79,5,2011,0
3941,119,5,3,0,1,2,28.03,6,2011,1
3942,321,17,3,0,1,2,29.545,7,2011,1
3943,364,27,3,0,1,1,30.305,8,2011,1
3944,186,23,3,0,1,2,30.305,9,2011,1
3945,96,25,3,0,1,2,31.06,10,2011,1
3946,120,39,3,0,1,2,31.82,11,2011,1
3947,148,31,3,0,1,2,31.06,12,2011,1
3948,151,38,3,0,1,2,30.305,13,2011,1
3949,134,36,3,0,1,2,30.305,14,2011,1
3950,110,25,3,0,1,2,29.545,15,2011,1
3951,193,29,3,0,1,2,25.76,16,2011,1
3952,230,31,3,0,1,3,23.485,17,2011,1
3953,222,22,3,0,1,3,23.485,18,2011,1
3954,212,20,3,0,1,1,22.725,19,2011,0
3955,223,25,3,0,1,1,22.725,20,2011,0
3956,134,11,3,0,1,1,22.725,21,2011,0
3957,108,7,3,0,1,1,21.97,22,2011,0
3958,61,8,3,0,1,1,21.97,23,2011,0
3959,43,5,3,0,1,1,21.21,0,2011,0
3960,19,7,3,0,1,1,21.21,1,2011,0
3961,7,3,3,0,1,1,20.455,2,2011,0
3962,4,2,3,0,1,1,20.455,3,2011,0
3963,3,1,3,0,1,1,20.455,4,2011,0
3964,30,2,3,0,1,1,19.695,5,2011,0
3965,87,6,3,0,1,1,19.695,6,2011,1
3966,283,16,3,0,1,1,20.455,7,2011,1
3967,386,23,3,0,1,1,21.21,8,2011,1
3968,189,21,3,0,1,1,22.725,9,2011,1
3969,104,36,3,0,1,2,24.24,10,2011,1
3970,139,40,3,0,1,2,24.24,11,2011,1
3971,212,39,3,0,1,2,25.0,12,2011,1
3972,168,55,3,0,1,2,25.76,13,2011,1
3973,176,49,3,0,1,2,25.76,14,2011,1
3974,165,38,3,0,1,2,25.76,15,2011,1
3975,291,67,3,0,1,2,25.0,16,2011,1
3976,480,86,3,0,1,2,25.0,17,2011,1
3977,427,55,3,0,1,2,25.0,18,2011,1
3978,256,59,3,0,1,2,24.24,19,2011,0
3979,184,41,3,0,1,2,24.24,20,2011,0
3980,124,39,3,0,1,2,24.24,21,2011,0
3981,135,32,3,0,1,1,23.485,22,2011,0
3982,106,20,3,0,1,1,24.24,23,2011,0
3983,80,28,3,0,0,1,22.725,0,2011,0
3984,52,28,3,0,0,1,22.725,1,2011,0
3985,61,18,3,0,0,1,22.725,2,2011,0
3986,21,7,3,0,0,1,22.725,3,2011,0
3987,4,1,3,0,0,1,22.725,4,2011,0
3988,3,2,3,0,0,1,22.725,5,2011,0
3989,17,5,3,0,0,2,22.725,6,2011,1
3990,33,4,3,0,0,2,22.725,7,2011,1
3991,81,27,3,0,0,2,22.725,8,2011,1
3992,145,32,3,0,0,2,23.485,9,2011,1
3993,177,72,3,0,0,2,24.24,10,2011,1
3994,248,119,3,0,0,2,25.0,11,2011,1
3995,257,115,3,0,0,2,25.0,12,2011,1
3996,225,124,3,0,0,2,25.0,13,2011,1
3997,174,123,3,0,0,2,25.0,14,2011,1
3998,206,148,3,0,0,2,25.0,15,2011,1
3999,189,116,3,0,0,1,25.76,16,2011,1
4000,218,141,3,0,0,1,25.0,17,2011,1
4001,234,95,3,0,0,2,25.0,18,2011,1
4002,186,70,3,0,0,1,25.0,19,2011,0
4003,133,43,3,0,0,1,25.0,20,2011,0
4004,121,49,3,0,0,2,24.24,21,2011,0
4005,112,31,3,0,0,1,24.24,22,2011,0
4006,100,36,3,0,0,1,22.725,23,2011,0
4007,88,24,3,0,0,1,22.725,0,2011,0
4008,66,13,3,0,0,1,22.725,1,2011,0
4009,68,21,3,0,0,1,21.97,2,2011,0
4010,25,11,3,0,0,1,21.97,3,2011,0
4011,0,1,3,0,0,1,21.97,4,2011,0
4012,5,1,3,0,0,1,21.97,5,2011,0
4013,10,2,3,0,0,1,21.97,6,2011,1
4014,29,15,3,0,0,1,22.725,7,2011,1
4015,53,16,3,0,0,1,22.725,8,2011,1
4016,94,46,3,0,0,1,23.485,9,2011,1
4017,178,82,3,0,0,1,24.24,10,2011,1
4018,201,116,3,0,0,1,25.0,11,2011,1
4019,229,135,3,0,0,1,25.76,12,2011,1
4020,214,162,3,0,0,1,26.515,13,2011,1
4021,184,127,3,0,0,2,27.275,14,2011,1
4022,233,132,3,0,0,2,27.275,15,2011,1
4023,235,134,3,0,0,2,26.515,16,2011,1
4024,230,95,3,0,0,2,26.515,17,2011,1
4025,223,66,3,0,0,2,26.515,18,2011,1
4026,191,54,3,0,0,2,25.76,19,2011,0
4027,136,44,3,0,0,2,25.76,20,2011,0
4028,110,37,3,0,0,2,25.76,21,2011,0
4029,75,9,3,0,0,2,25.76,22,2011,0
4030,44,10,3,0,0,1,25.76,23,2011,0
4031,23,14,3,0,1,2,25.0,0,2011,0
4032,7,3,3,0,1,2,25.0,1,2011,0
4033,7,6,3,0,1,2,25.0,2,2011,0
4034,4,1,3,0,1,2,24.24,3,2011,0
4035,6,2,3,0,1,2,24.24,4,2011,0
4036,26,2,3,0,1,2,24.24,5,2011,0
4037,107,6,3,0,1,1,24.24,6,2011,1
4038,312,20,3,0,1,2,24.24,7,2011,1
4039,391,29,3,0,1,2,25.0,8,2011,1
4040,183,32,3,0,1,2,25.76,9,2011,1
4041,84,21,3,0,1,2,26.515,10,2011,1
4042,98,41,3,0,1,2,27.275,11,2011,1
4043,138,51,3,0,1,2,27.275,12,2011,1
4044,124,53,3,0,1,2,30.305,13,2011,1
4045,143,45,3,0,1,2,30.305,14,2011,1
4046,143,44,3,0,1,2,30.305,15,2011,1
4047,208,55,3,0,1,2,30.305,16,2011,1
4048,483,85,3,0,1,2,27.275,17,2011,1
4049,484,56,3,0,1,2,26.515,18,2011,1
4050,333,41,3,0,1,2,26.515,19,2011,0
4051,204,27,3,0,1,2,26.515,20,2011,0
4052,181,19,3,0,1,2,26.515,21,2011,0
4053,104,25,3,0,1,2,26.515,22,2011,0
4054,55,13,3,0,1,2,26.515,23,2011,0
4055,106,24,4,0,0,1,24.24,0,2011,0
4056,47,11,4,0,0,1,23.485,1,2011,0
4057,46,21,4,0,0,1,22.725,2,2011,0
4058,17,8,4,0,0,1,22.725,3,2011,0
4059,6,2,4,0,0,1,21.97,4,2011,0
4060,4,1,4,0,0,2,21.97,5,2011,0
4061,15,4,4,0,0,1,21.21,6,2011,1
4062,30,6,4,0,0,3,21.21,7,2011,1
4063,58,9,4,0,0,2,20.455,8,2011,1
4064,112,17,4,0,0,3,20.455,9,2011,1
4065,100,21,4,0,0,3,20.455,10,2011,1
4066,102,30,4,0,0,3,19.695,11,2011,1
4067,130,28,4,0,0,2,20.455,12,2011,1
4068,98,27,4,0,0,2,20.455,13,2011,1
4069,147,33,4,0,0,2,21.21,14,2011,1
4070,154,41,4,0,0,2,21.21,15,2011,1
4071,165,58,4,0,0,2,20.455,16,2011,1
4072,170,58,4,0,0,3,20.455,17,2011,1
4073,117,23,4,0,0,3,19.695,18,2011,1
4074,99,27,4,0,0,2,19.695,19,2011,0
4075,58,8,4,0,0,3,18.18,20,2011,0
4076,53,3,4,0,0,3,18.18,21,2011,0
4077,58,12,4,0,0,2,17.425,22,2011,0
4078,57,8,4,0,0,3,17.425,23,2011,0
4079,43,4,4,0,0,3,16.665,0,2011,0
4080,23,1,4,0,0,3,15.91,1,2011,0
4081,27,3,4,0,0,3,15.15,2,2011,0
4082,5,4,4,0,0,3,15.91,3,2011,0
4083,3,4,4,0,0,2,15.91,4,2011,0
4084,7,0,4,0,0,1,15.15,5,2011,0
4085,13,2,4,0,0,1,15.91,6,2011,1
4086,24,5,4,0,0,1,16.665,7,2011,1
4087,50,14,4,0,0,2,16.665,8,2011,1
4088,96,19,4,0,0,1,16.665,9,2011,1
4089,188,60,4,0,0,2,16.665,10,2011,1
4090,218,74,4,0,0,2,19.695,11,2011,1
4091,243,78,4,0,0,2,20.455,12,2011,1
4092,224,84,4,0,0,3,20.455,13,2011,1
4093,195,61,4,0,0,3,17.425,14,2011,1
4094,144,29,4,0,0,3,16.665,15,2011,1
4095,162,44,4,0,0,3,17.425,16,2011,1
4096,135,32,4,0,0,3,17.425,17,2011,1
4097,158,16,4,0,0,2,17.425,18,2011,1
4098,128,34,4,0,0,2,19.695,19,2011,0
4099,71,16,4,0,0,2,16.665,20,2011,0
4100,71,17,4,0,0,1,17.425,21,2011,0
4101,55,9,4,0,0,3,18.18,22,2011,0
4102,19,6,4,0,0,1,18.18,23,2011,0
4103,13,3,4,0,1,1,17.425,0,2011,0
