,datetime,season,holiday,workingday,weather,atemp,casual,registered,hour,year,sunindicator
2338,2011-06-05 08:00:00,2,0,0,2,29.545,24,74,8,2011,1
2339,2011-06-05 09:00:00,2,0,0,2,28.79,53,111,9,2011,1
2340,2011-06-05 10:00:00,2,0,0,2,29.545,83,168,10,2011,1
2341,2011-06-05 11:00:00,2,0,0,2,30.305,121,214,11,2011,1
2342,2011-06-05 12:00:00,2,0,0,2,30.305,123,212,12,2011,1
2343,2011-06-05 13:00:00,2,0,0,1,31.06,154,213,13,2011,1
2344,2011-06-05 14:00:00,2,0,0,1,32.575,161,224,14,2011,1
2345,2011-06-05 15:00:00,2,0,0,1,32.575,161,256,15,2011,1
2346,2011-06-05 16:00:00,2,0,0,1,33.335,138,260,16,2011,1
2347,2011-06-05 17:00:00,2,0,0,1,33.335,126,264,17,2011,1
2348,2011-06-05 18:00:00,2,0,0,1,32.575,124,239,18,2011,1
2349,2011-06-05 19:00:00,2,0,0,1,31.82,108,249,19,2011,1
2350,2011-06-05 20:00:00,2,0,0,1,31.06,84,195,20,2011,0
2351,2011-06-05 21:00:00,2,0,0,1,30.305,54,111,21,2011,0
2352,2011-06-05 22:00:00,2,0,0,1,29.545,36,94,22,2011,0
2353,2011-06-05 23:00:00,2,0,0,1,29.545,25,61,23,2011,0
2354,2011-06-06 00:00:00,2,0,1,1,29.545,11,18,0,2011,0
2355,2011-06-06 01:00:00,2,0,1,1,28.03,9,5,1,2011,0
2356,2011-06-06 02:00:00,2,0,1,1,27.275,4,4,2,2011,0
2357,2011-06-06 03:00:00,2,0,1,1,27.275,2,3,3,2011,0
2358,2011-06-06 04:00:00,2,0,1,1,26.515,4,4,4,2011,0
2359,2011-06-06 05:00:00,2,0,1,1,26.515,7,24,5,2011,1
2360,2011-06-06 06:00:00,2,0,1,1,27.275,11,101,6,2011,1
2361,2011-06-06 07:00:00,2,0,1,1,29.545,18,281,7,2011,1
2362,2011-06-06 08:00:00,2,0,1,1,30.305,28,410,8,2011,1
2363,2011-06-06 09:00:00,2,0,1,1,32.575,26,162,9,2011,1
2364,2011-06-06 10:00:00,2,0,1,1,33.335,31,64,10,2011,1
2365,2011-06-06 11:00:00,2,0,1,1,33.335,39,72,11,2011,1
2366,2011-06-06 12:00:00,2,0,1,1,33.335,25,128,12,2011,1
2367,2011-06-06 13:00:00,2,0,1,1,34.09,28,152,13,2011,1
2368,2011-06-06 14:00:00,2,0,1,1,34.09,46,99,14,2011,1
2369,2011-06-06 15:00:00,2,0,1,1,34.85,38,127,15,2011,1
2370,2011-06-06 16:00:00,2,0,1,1,33.335,34,233,16,2011,1
2371,2011-06-06 17:00:00,2,0,1,1,34.09,63,516,17,2011,1
2372,2011-06-06 18:00:00,2,0,1,1,33.335,56,500,18,2011,1
2373,2011-06-06 19:00:00,2,0,1,1,33.335,64,343,19,2011,1
2374,2011-06-06 20:00:00,2,0,1,1,31.82,59,277,20,2011,1
2375,2011-06-06 21:00:00,2,0,1,1,31.06,29,160,21,2011,0
2376,2011-06-06 22:00:00,2,0,1,1,31.06,36,137,22,2011,0
2377,2011-06-06 23:00:00,2,0,1,1,30.305,5,55,23,2011,0
2378,2011-06-07 00:00:00,2,0,1,1,30.305,5,15,0,2011,0
2379,2011-06-07 01:00:00,2,0,1,1,30.305,2,2,1,2011,0
2380,2011-06-07 02:00:00,2,0,1,1,29.545,3,2,2,2011,0
2381,2011-06-07 03:00:00,2,0,1,1,29.545,1,1,3,2011,0
2382,2011-06-07 04:00:00,2,0,1,1,27.275,2,3,4,2011,0
2383,2011-06-07 05:00:00,2,0,1,1,27.275,2,30,5,2011,1
2384,2011-06-07 06:00:00,2,0,1,1,28.79,10,116,6,2011,1
2385,2011-06-07 07:00:00,2,0,1,2,30.305,23,311,7,2011,1
2386,2011-06-07 08:00:00,2,0,1,2,31.82,45,432,8,2011,1
2387,2011-06-07 09:00:00,2,0,1,2,33.335,27,190,9,2011,1
2388,2011-06-07 10:00:00,2,0,1,2,34.09,37,86,10,2011,1
2389,2011-06-07 11:00:00,2,0,1,2,34.85,38,113,11,2011,1
2390,2011-06-07 12:00:00,2,0,1,2,36.365,42,141,12,2011,1
2391,2011-06-07 13:00:00,2,0,1,2,36.365,55,141,13,2011,1
2392,2011-06-07 14:00:00,2,0,1,2,36.365,34,112,14,2011,1
2393,2011-06-07 15:00:00,2,0,1,2,37.12,56,127,15,2011,1
2394,2011-06-07 16:00:00,2,0,1,1,35.605,55,253,16,2011,1
2395,2011-06-07 17:00:00,2,0,1,1,36.365,64,475,17,2011,1
2396,2011-06-07 18:00:00,2,0,1,1,34.85,72,479,18,2011,1
2397,2011-06-07 19:00:00,2,0,1,1,34.09,69,355,19,2011,1
2398,2011-06-07 20:00:00,2,0,1,1,34.09,45,301,20,2011,1
2399,2011-06-07 21:00:00,2,0,1,1,34.09,31,187,21,2011,0
2400,2011-06-07 22:00:00,2,0,1,1,32.575,27,126,22,2011,0
2401,2011-06-07 23:00:00,2,0,1,1,31.82,18,72,23,2011,0
2402,2011-06-08 00:00:00,2,0,1,1,29.545,12,29,0,2011,0
2403,2011-06-08 01:00:00,2,0,1,1,30.305,3,20,1,2011,0
2404,2011-06-08 02:00:00,2,0,1,1,28.79,0,7,2,2011,0
2405,2011-06-08 03:00:00,2,0,1,1,28.79,2,1,3,2011,0
2406,2011-06-08 04:00:00,2,0,1,1,28.79,0,6,4,2011,0
2407,2011-06-08 05:00:00,2,0,1,1,28.03,0,21,5,2011,1
2408,2011-06-08 06:00:00,2,0,1,1,28.79,13,103,6,2011,1
2409,2011-06-08 07:00:00,2,0,1,1,31.06,24,329,7,2011,1
2410,2011-06-08 08:00:00,2,0,1,1,35.605,46,435,8,2011,1
2411,2011-06-08 09:00:00,2,0,1,1,35.605,34,168,9,2011,1
2412,2011-06-08 10:00:00,2,0,1,1,37.12,27,63,10,2011,1
2413,2011-06-08 11:00:00,2,0,1,1,37.88,28,106,11,2011,1
2414,2011-06-08 12:00:00,2,0,1,1,40.91,15,134,12,2011,1
2415,2011-06-08 13:00:00,2,0,1,1,42.425,20,116,13,2011,1
2416,2011-06-08 14:00:00,2,0,1,1,43.94,44,111,14,2011,1
2417,2011-06-08 15:00:00,2,0,1,1,43.94,28,100,15,2011,1
2418,2011-06-08 16:00:00,2,0,1,1,43.94,34,199,16,2011,1
2419,2011-06-08 17:00:00,2,0,1,1,42.425,80,426,17,2011,1
2420,2011-06-08 18:00:00,2,0,1,1,40.91,61,398,18,2011,1
2421,2011-06-08 19:00:00,2,0,1,1,40.15,61,323,19,2011,1
2422,2011-06-08 20:00:00,2,0,1,1,39.395,55,225,20,2011,1
2423,2011-06-08 21:00:00,2,0,1,1,40.15,34,168,21,2011,0
2424,2011-06-08 22:00:00,2,0,1,1,37.12,37,139,22,2011,0
2425,2011-06-08 23:00:00,2,0,1,1,37.12,18,98,23,2011,0
2426,2011-06-09 00:00:00,2,0,1,2,35.605,7,40,0,2011,0
2427,2011-06-09 01:00:00,2,0,1,1,35.605,3,13,1,2011,0
2428,2011-06-09 02:00:00,2,0,1,2,35.605,0,6,2,2011,0
2429,2011-06-09 03:00:00,2,0,1,2,35.605,0,2,3,2011,0
2430,2011-06-09 04:00:00,2,0,1,2,34.85,2,4,4,2011,0
2431,2011-06-09 05:00:00,2,0,1,2,33.335,1,19,5,2011,1
2432,2011-06-09 06:00:00,2,0,1,2,35.605,13,105,6,2011,1
2433,2011-06-09 07:00:00,2,0,1,2,34.85,31,283,7,2011,1
2434,2011-06-09 08:00:00,2,0,1,2,36.365,32,400,8,2011,1
2435,2011-06-09 09:00:00,2,0,1,1,39.395,20,148,9,2011,1
2436,2011-06-09 10:00:00,2,0,1,1,40.91,20,74,10,2011,1
2437,2011-06-09 11:00:00,2,0,1,1,42.425,36,82,11,2011,1
2438,2011-06-09 12:00:00,2,0,1,1,42.425,40,100,12,2011,1
2439,2011-06-09 13:00:00,2,0,1,1,40.91,18,118,13,2011,1
2440,2011-06-09 14:00:00,2,0,1,1,43.94,25,93,14,2011,1
2441,2011-06-09 15:00:00,2,0,1,1,41.665,18,86,15,2011,1
2442,2011-06-09 16:00:00,2,0,1,1,41.665,30,170,16,2011,1
2443,2011-06-09 17:00:00,2,0,1,1,40.91,54,355,17,2011,1
2444,2011-06-09 18:00:00,2,0,1,1,40.15,52,414,18,2011,1
2445,2011-06-09 19:00:00,2,0,1,2,37.12,55,271,19,2011,1
2446,2011-06-09 20:00:00,2,0,1,2,36.365,40,214,20,2011,1
2447,2011-06-09 21:00:00,2,0,1,3,34.85,29,142,21,2011,0
2448,2011-06-09 22:00:00,2,0,1,2,34.09,22,131,22,2011,0
2449,2011-06-09 23:00:00,2,0,1,2,34.85,15,82,23,2011,0
2450,2011-06-10 00:00:00,2,0,1,3,32.575,8,61,0,2011,0
2451,2011-06-10 01:00:00,2,0,1,3,32.575,5,18,1,2011,0
2452,2011-06-10 02:00:00,2,0,1,1,31.82,6,7,2,2011,0
2453,2011-06-10 03:00:00,2,0,1,1,31.82,3,3,3,2011,0
2454,2011-06-10 04:00:00,2,0,1,1,30.305,0,4,4,2011,0
2455,2011-06-10 05:00:00,2,0,1,1,30.305,0,28,5,2011,1
2456,2011-06-10 06:00:00,2,0,1,1,30.305,10,94,6,2011,1
2457,2011-06-10 07:00:00,2,0,1,1,34.09,25,242,7,2011,1
2458,2011-06-10 08:00:00,2,0,1,1,34.09,29,423,8,2011,1
2459,2011-06-10 09:00:00,2,0,1,1,34.85,37,176,9,2011,1
2460,2011-06-10 10:00:00,2,0,1,1,35.605,23,88,10,2011,1
2461,2011-06-10 11:00:00,2,0,1,1,37.88,46,107,11,2011,1
2462,2011-06-10 12:00:00,2,0,1,1,37.88,40,167,12,2011,1
2463,2011-06-10 13:00:00,2,0,1,1,37.88,40,149,13,2011,1
2464,2011-06-10 14:00:00,2,0,1,1,38.635,44,121,14,2011,1
2465,2011-06-10 15:00:00,2,0,1,1,37.88,49,163,15,2011,1
2466,2011-06-10 16:00:00,2,0,1,1,39.395,46,239,16,2011,1
2467,2011-06-10 17:00:00,2,0,1,1,38.635,63,454,17,2011,1
2468,2011-06-10 18:00:00,2,0,1,1,38.635,96,367,18,2011,1
2469,2011-06-10 19:00:00,2,0,1,1,37.12,61,245,19,2011,1
2470,2011-06-10 20:00:00,2,0,1,1,35.605,53,197,20,2011,1
2471,2011-06-10 21:00:00,2,0,1,1,36.365,55,163,21,2011,0
2472,2011-06-10 22:00:00,2,0,1,1,34.85,40,145,22,2011,0
2473,2011-06-10 23:00:00,2,0,1,1,34.85,36,110,23,2011,0
2474,2011-06-11 00:00:00,2,0,0,1,33.335,28,89,0,2011,0
2475,2011-06-11 01:00:00,2,0,0,1,33.335,10,67,1,2011,0
2476,2011-06-11 02:00:00,2,0,0,1,33.335,10,50,2,2011,0
2477,2011-06-11 03:00:00,2,0,0,1,31.82,10,18,3,2011,0
2478,2011-06-11 04:00:00,2,0,0,1,31.82,4,9,4,2011,0
2479,2011-06-11 05:00:00,2,0,0,1,31.82,4,12,5,2011,1
2480,2011-06-11 06:00:00,2,0,0,1,32.575,9,31,6,2011,1
2481,2011-06-11 07:00:00,2,0,0,1,33.335,18,50,7,2011,1
2482,2011-06-11 08:00:00,2,0,0,1,34.09,32,111,8,2011,1
2483,2011-06-11 09:00:00,2,0,0,1,34.09,59,171,9,2011,1
2484,2011-06-11 10:00:00,2,0,0,1,34.09,91,173,10,2011,1
2485,2011-06-11 11:00:00,2,0,0,1,35.605,110,215,11,2011,1
2486,2011-06-11 12:00:00,2,0,0,1,37.88,112,235,12,2011,1
2487,2011-06-11 13:00:00,2,0,0,1,37.88,150,237,13,2011,1
2488,2011-06-11 14:00:00,2,0,0,1,38.635,148,232,14,2011,1
2489,2011-06-11 15:00:00,2,0,0,1,38.635,142,232,15,2011,1
2490,2011-06-11 16:00:00,2,0,0,2,36.365,169,225,16,2011,1
2491,2011-06-11 17:00:00,2,0,0,2,34.09,147,190,17,2011,1
2492,2011-06-11 18:00:00,2,0,0,2,34.09,131,155,18,2011,1
2493,2011-06-11 19:00:00,2,0,0,1,32.575,97,167,19,2011,1
2494,2011-06-11 20:00:00,2,0,0,1,31.82,95,180,20,2011,1
2495,2011-06-11 21:00:00,2,0,0,1,31.06,76,144,21,2011,0
2496,2011-06-11 22:00:00,2,0,0,1,30.305,53,137,22,2011,0
2497,2011-06-11 23:00:00,2,0,0,1,31.06,24,107,23,2011,0
2498,2011-06-12 00:00:00,2,0,0,1,30.305,19,100,0,2011,0
2499,2011-06-12 01:00:00,2,0,0,1,28.79,19,74,1,2011,0
2500,2011-06-12 02:00:00,2,0,0,1,28.79,9,57,2,2011,0
2501,2011-06-12 03:00:00,2,0,0,1,28.79,8,20,3,2011,0
2502,2011-06-12 04:00:00,2,0,0,1,28.03,8,6,4,2011,0
2503,2011-06-12 05:00:00,2,0,0,1,28.03,5,5,5,2011,1
2504,2011-06-12 06:00:00,2,0,0,1,28.03,5,9,6,2011,1
2505,2011-06-12 07:00:00,2,0,0,1,29.545,7,27,7,2011,1
2506,2011-06-12 08:00:00,2,0,0,1,33.335,28,64,8,2011,1
2507,2011-06-12 09:00:00,2,0,0,1,34.09,75,107,9,2011,1
2508,2011-06-12 10:00:00,2,0,0,1,35.605,120,191,10,2011,1
2509,2011-06-12 11:00:00,2,0,0,1,36.365,131,236,11,2011,1
2510,2011-06-12 12:00:00,2,0,0,1,37.88,176,244,12,2011,1
2511,2011-06-12 13:00:00,2,0,0,1,37.12,109,264,13,2011,1
2512,2011-06-12 14:00:00,2,0,0,1,39.395,96,219,14,2011,1
2513,2011-06-12 15:00:00,2,0,0,1,38.635,142,218,15,2011,1
2514,2011-06-12 16:00:00,2,0,0,3,31.82,115,235,16,2011,1
2515,2011-06-12 17:00:00,2,0,0,3,31.82,94,158,17,2011,1
2516,2011-06-12 18:00:00,2,0,0,1,33.335,69,187,18,2011,1
2517,2011-06-12 19:00:00,2,0,0,1,33.335,67,156,19,2011,1
2518,2011-06-12 20:00:00,2,0,0,1,30.305,62,144,20,2011,1
2519,2011-06-12 21:00:00,2,0,0,1,30.305,39,101,21,2011,0
2520,2011-06-12 22:00:00,2,0,0,1,28.79,31,97,22,2011,0
2521,2011-06-12 23:00:00,2,0,0,1,29.545,33,74,23,2011,0
2522,2011-06-13 00:00:00,2,0,1,1,29.545,8,20,0,2011,0
2523,2011-06-13 01:00:00,2,0,1,1,30.305,6,10,1,2011,0
2524,2011-06-13 02:00:00,2,0,1,1,29.545,2,8,2,2011,0
2525,2011-06-13 03:00:00,2,0,1,1,30.305,1,6,3,2011,0
2526,2011-06-13 04:00:00,2,0,1,1,26.515,1,3,4,2011,0
2527,2011-06-13 05:00:00,2,0,1,1,25.76,2,27,5,2011,1
2528,2011-06-13 06:00:00,2,0,1,1,25.76,7,98,6,2011,1
2529,2011-06-13 07:00:00,2,0,1,1,26.515,26,302,7,2011,1
2530,2011-06-13 08:00:00,2,0,1,1,27.275,44,432,8,2011,1
2531,2011-06-13 09:00:00,2,0,1,1,31.06,35,189,9,2011,1
2532,2011-06-13 10:00:00,2,0,1,1,31.06,38,80,10,2011,1
2533,2011-06-13 11:00:00,2,0,1,1,31.06,53,106,11,2011,1
2534,2011-06-13 12:00:00,2,0,1,1,31.06,35,161,12,2011,1
2535,2011-06-13 13:00:00,2,0,1,1,31.82,53,174,13,2011,1
2536,2011-06-13 14:00:00,2,0,1,1,31.82,55,145,14,2011,1
2537,2011-06-13 15:00:00,2,0,1,1,31.82,58,127,15,2011,1
2538,2011-06-13 16:00:00,2,0,1,1,31.82,64,262,16,2011,1
2539,2011-06-13 17:00:00,2,0,1,1,31.82,72,529,17,2011,1
2540,2011-06-13 18:00:00,2,0,1,1,31.82,76,510,18,2011,1
2541,2011-06-13 19:00:00,2,0,1,1,31.06,75,348,19,2011,1
2542,2011-06-13 20:00:00,2,0,1,1,31.06,78,253,20,2011,1
2543,2011-06-13 21:00:00,2,0,1,1,31.06,40,178,21,2011,0
2544,2011-06-13 22:00:00,2,0,1,1,31.06,20,114,22,2011,0
2545,2011-06-13 23:00:00,2,0,1,1,31.06,14,75,23,2011,0
2546,2011-06-14 00:00:00,2,0,1,1,31.06,13,18,0,2011,0
2547,2011-06-14 01:00:00,2,0,1,1,31.06,3,10,1,2011,0
2548,2011-06-14 02:00:00,2,0,1,1,31.06,2,8,2,2011,0
2549,2011-06-14 03:00:00,2,0,1,1,27.275,1,1,3,2011,0
2550,2011-06-14 04:00:00,2,0,1,1,25.76,0,3,4,2011,0
2551,2011-06-14 05:00:00,2,0,1,1,25.76,3,23,5,2011,1
2552,2011-06-14 06:00:00,2,0,1,1,25.76,6,107,6,2011,1
2553,2011-06-14 07:00:00,2,0,1,1,26.515,19,346,7,2011,1
2554,2011-06-14 08:00:00,2,0,1,1,27.275,45,441,8,2011,1
2555,2011-06-14 09:00:00,2,0,1,1,31.06,19,174,9,2011,1
2556,2011-06-14 10:00:00,2,0,1,1,31.06,33,97,10,2011,1
2557,2011-06-14 11:00:00,2,0,1,1,31.06,40,103,11,2011,1
2558,2011-06-14 12:00:00,2,0,1,1,31.06,30,139,12,2011,1
2559,2011-06-14 13:00:00,2,0,1,1,31.06,33,176,13,2011,1
2560,2011-06-14 14:00:00,2,0,1,2,31.06,41,118,14,2011,1
2561,2011-06-14 15:00:00,2,0,1,1,31.06,42,136,15,2011,1
2562,2011-06-14 16:00:00,2,0,1,1,31.82,51,279,16,2011,1
2563,2011-06-14 17:00:00,2,0,1,3,31.06,85,484,17,2011,1
2564,2011-06-14 18:00:00,2,0,1,1,31.06,65,473,18,2011,1
2565,2011-06-14 19:00:00,2,0,1,1,31.06,51,335,19,2011,1
2566,2011-06-14 20:00:00,2,0,1,1,31.06,60,237,20,2011,1
2567,2011-06-14 21:00:00,2,0,1,1,31.06,37,206,21,2011,0
2568,2011-06-14 22:00:00,2,0,1,1,27.275,29,159,22,2011,0
2569,2011-06-14 23:00:00,2,0,1,1,26.515,19,91,23,2011,0
2570,2011-06-15 00:00:00,2,0,1,1,26.515,8,44,0,2011,0
2571,2011-06-15 01:00:00,2,0,1,1,25.76,0,14,1,2011,0
2572,2011-06-15 02:00:00,2,0,1,1,25.0,0,9,2,2011,0
2573,2011-06-15 03:00:00,2,0,1,1,24.24,0,1,3,2011,0
2574,2011-06-15 04:00:00,2,0,1,1,24.24,0,4,4,2011,0
2575,2011-06-15 05:00:00,2,0,1,1,23.485,1,20,5,2011,1
2576,2011-06-15 06:00:00,2,0,1,1,24.24,11,110,6,2011,1
2577,2011-06-15 07:00:00,2,0,1,1,25.76,22,348,7,2011,1
2578,2011-06-15 08:00:00,2,0,1,1,27.275,53,445,8,2011,1
2579,2011-06-15 09:00:00,2,0,1,1,31.06,22,185,9,2011,1
2580,2011-06-15 10:00:00,2,0,1,1,31.06,27,108,10,2011,1
2581,2011-06-15 11:00:00,2,0,1,1,31.82,49,115,11,2011,1
2582,2011-06-15 12:00:00,2,0,1,1,31.82,33,178,12,2011,1
2583,2011-06-15 13:00:00,2,0,1,1,32.575,43,146,13,2011,1
2584,2011-06-15 14:00:00,2,0,1,1,32.575,50,128,14,2011,1
2585,2011-06-15 15:00:00,2,0,1,1,33.335,33,131,15,2011,1
2586,2011-06-15 16:00:00,2,0,1,1,33.335,47,265,16,2011,1
2587,2011-06-15 17:00:00,2,0,1,1,32.575,83,555,17,2011,1
2588,2011-06-15 18:00:00,2,0,1,1,32.575,80,527,18,2011,1
2589,2011-06-15 19:00:00,2,0,1,1,31.82,54,362,19,2011,1
2590,2011-06-15 20:00:00,2,0,1,1,31.06,57,273,20,2011,1
2591,2011-06-15 21:00:00,2,0,1,1,31.06,48,209,21,2011,0
2592,2011-06-15 22:00:00,2,0,1,1,31.06,31,144,22,2011,0
2593,2011-06-15 23:00:00,2,0,1,1,31.06,17,90,23,2011,0
2594,2011-06-16 00:00:00,2,0,1,1,31.06,9,38,0,2011,0
2595,2011-06-16 01:00:00,2,0,1,1,27.275,4,13,1,2011,0
2596,2011-06-16 02:00:00,2,0,1,1,31.06,1,4,2,2011,0
2597,2011-06-16 03:00:00,2,0,1,2,26.515,0,4,3,2011,0
2598,2011-06-16 04:00:00,2,0,1,2,26.515,0,6,4,2011,0
2599,2011-06-16 05:00:00,2,0,1,1,30.305,7,18,5,2011,1
2600,2011-06-16 06:00:00,2,0,1,3,27.275,8,104,6,2011,1
2601,2011-06-16 07:00:00,2,0,1,3,26.515,16,172,7,2011,1
2602,2011-06-16 08:00:00,2,0,1,2,29.545,24,364,8,2011,1
2603,2011-06-16 09:00:00,2,0,1,2,30.305,29,232,9,2011,1
2604,2011-06-16 10:00:00,2,0,1,2,31.06,18,103,10,2011,1
2605,2011-06-16 11:00:00,2,0,1,2,31.82,33,117,11,2011,1
2606,2011-06-16 12:00:00,2,0,1,1,33.335,41,165,12,2011,1
2607,2011-06-16 13:00:00,2,0,1,2,33.335,37,114,13,2011,1
2608,2011-06-16 14:00:00,2,0,1,2,33.335,39,114,14,2011,1
2609,2011-06-16 15:00:00,2,0,1,2,32.575,32,127,15,2011,1
2610,2011-06-16 16:00:00,2,0,1,3,31.06,36,258,16,2011,1
2611,2011-06-16 17:00:00,2,0,1,2,29.545,42,230,17,2011,1
2612,2011-06-16 18:00:00,2,0,1,1,28.79,26,299,18,2011,1
2613,2011-06-16 19:00:00,2,0,1,1,28.79,58,269,19,2011,1
2614,2011-06-16 20:00:00,2,0,1,1,28.79,25,176,20,2011,1
2615,2011-06-16 21:00:00,2,0,1,3,28.79,34,154,21,2011,0
2616,2011-06-16 22:00:00,2,0,1,3,28.79,24,127,22,2011,0
2617,2011-06-16 23:00:00,2,0,1,3,28.03,2,14,23,2011,0
2618,2011-06-17 00:00:00,2,0,1,1,26.515,3,21,0,2011,0
2619,2011-06-17 01:00:00,2,0,1,1,26.515,4,19,1,2011,0
2620,2011-06-17 02:00:00,2,0,1,1,26.515,2,11,2,2011,0
2621,2011-06-17 03:00:00,2,0,1,1,26.515,1,5,3,2011,0
2622,2011-06-17 04:00:00,2,0,1,1,25.76,1,5,4,2011,0
2623,2011-06-17 05:00:00,2,0,1,1,25.76,1,12,5,2011,1
2624,2011-06-17 06:00:00,2,0,1,1,26.515,8,89,6,2011,1
2625,2011-06-17 07:00:00,2,0,1,1,28.03,25,225,7,2011,1
2626,2011-06-17 08:00:00,2,0,1,2,28.03,28,426,8,2011,1
2627,2011-06-17 09:00:00,2,0,1,1,32.575,28,196,9,2011,1
2628,2011-06-17 10:00:00,2,0,1,1,32.575,44,126,10,2011,1
2629,2011-06-17 11:00:00,2,0,1,1,31.82,43,138,11,2011,1
2630,2011-06-17 12:00:00,2,0,1,1,32.575,49,194,12,2011,1
2631,2011-06-17 13:00:00,2,0,1,1,34.09,48,156,13,2011,1
2632,2011-06-17 14:00:00,2,0,1,1,34.85,73,142,14,2011,1
2633,2011-06-17 15:00:00,2,0,1,1,34.85,62,181,15,2011,1
2634,2011-06-17 16:00:00,2,0,1,1,34.09,69,286,16,2011,1
2635,2011-06-17 17:00:00,2,0,1,3,34.09,85,467,17,2011,1
2636,2011-06-17 18:00:00,2,0,1,3,34.09,62,388,18,2011,1
2637,2011-06-17 19:00:00,2,0,1,3,28.79,53,275,19,2011,1
2638,2011-06-17 20:00:00,2,0,1,1,29.545,40,192,20,2011,1
2639,2011-06-17 21:00:00,2,0,1,1,29.545,49,159,21,2011,0
2640,2011-06-17 22:00:00,2,0,1,1,28.03,48,127,22,2011,0
2641,2011-06-17 23:00:00,2,0,1,1,28.79,37,141,23,2011,0
2642,2011-06-18 00:00:00,2,0,0,1,28.03,21,83,0,2011,0
2643,2011-06-18 01:00:00,2,0,0,1,28.79,15,80,1,2011,0
2644,2011-06-18 02:00:00,2,0,0,1,27.275,16,37,2,2011,0
2645,2011-06-18 03:00:00,2,0,0,1,27.275,4,16,3,2011,0
2646,2011-06-18 04:00:00,2,0,0,1,27.275,1,4,4,2011,0
2647,2011-06-18 05:00:00,2,0,0,1,28.79,1,6,5,2011,1
2648,2011-06-18 06:00:00,2,0,0,1,28.79,9,18,6,2011,1
2649,2011-06-18 07:00:00,2,0,0,1,29.545,12,45,7,2011,1
2650,2011-06-18 08:00:00,2,0,0,1,30.305,28,103,8,2011,1
2651,2011-06-18 09:00:00,2,0,0,1,32.575,62,156,9,2011,1
2652,2011-06-18 10:00:00,2,0,0,1,34.09,68,176,10,2011,1
2653,2011-06-18 11:00:00,2,0,0,1,34.09,134,270,11,2011,1
2654,2011-06-18 12:00:00,2,0,0,1,34.85,162,258,12,2011,1
2655,2011-06-18 13:00:00,2,0,0,1,34.85,135,192,13,2011,1
2656,2011-06-18 14:00:00,2,0,0,2,36.365,138,196,14,2011,1
2657,2011-06-18 15:00:00,2,0,0,2,37.88,153,214,15,2011,1
2658,2011-06-18 16:00:00,2,0,0,2,34.85,193,275,16,2011,1
2659,2011-06-18 17:00:00,2,0,0,2,34.09,210,239,17,2011,1
2660,2011-06-18 18:00:00,2,0,0,2,34.09,118,263,18,2011,1
2661,2011-06-18 19:00:00,2,0,0,2,33.335,99,227,19,2011,1
2662,2011-06-18 20:00:00,2,0,0,2,33.335,61,127,20,2011,1
2663,2011-06-18 21:00:00,2,0,0,2,34.09,58,125,21,2011,0
2664,2011-06-18 22:00:00,2,0,0,2,34.09,56,105,22,2011,0
2665,2011-06-18 23:00:00,2,0,0,2,34.09,53,97,23,2011,0
2666,2011-06-19 00:00:00,2,0,0,1,32.575,18,71,0,2011,0
2667,2011-06-19 01:00:00,2,0,0,2,32.575,17,59,1,2011,0
2668,2011-06-19 02:00:00,2,0,0,1,31.82,13,59,2,2011,0
2669,2011-06-19 03:00:00,2,0,0,2,30.305,14,16,3,2011,0
2670,2011-06-19 04:00:00,2,0,0,2,31.06,7,10,4,2011,0
2671,2011-06-19 05:00:00,2,0,0,2,30.305,7,12,5,2011,1
2672,2011-06-19 06:00:00,2,0,0,2,30.305,11,22,6,2011,1
2673,2011-06-19 07:00:00,2,0,0,2,30.305,35,36,7,2011,1
2674,2011-06-19 08:00:00,2,0,0,3,31.82,25,59,8,2011,1
2675,2011-06-19 09:00:00,2,0,0,2,31.82,58,111,9,2011,1
2676,2011-06-19 10:00:00,2,0,0,2,32.575,86,158,10,2011,1
2677,2011-06-19 11:00:00,2,0,0,2,33.335,141,236,11,2011,1
2678,2011-06-19 12:00:00,2,0,0,2,34.09,141,255,12,2011,1
2679,2011-06-19 13:00:00,2,0,0,2,33.335,149,214,13,2011,1
2680,2011-06-19 14:00:00,2,0,0,3,34.09,124,193,14,2011,1
2681,2011-06-19 15:00:00,2,0,0,2,34.09,146,216,15,2011,1
2682,2011-06-19 16:00:00,2,0,0,2,34.09,121,257,16,2011,1
2683,2011-06-19 17:00:00,2,0,0,1,33.335,159,238,17,2011,1
2684,2011-06-19 18:00:00,2,0,0,2,34.09,78,218,18,2011,1
2685,2011-06-19 19:00:00,2,0,0,1,34.09,94,217,19,2011,1
2686,2011-06-19 20:00:00,2,0,0,1,32.575,86,146,20,2011,1
2687,2011-06-19 21:00:00,2,0,0,1,31.82,57,110,21,2011,0
2688,2011-06-19 22:00:00,2,0,0,1,30.305,38,114,22,2011,0
2689,2011-06-19 23:00:00,2,0,0,1,30.305,14,78,23,2011,0
2690,2011-07-01 00:00:00,3,0,1,1,31.06,20,48,0,2011,0
2691,2011-07-01 01:00:00,3,0,1,1,31.06,15,16,1,2011,0
2692,2011-07-01 02:00:00,3,0,1,1,30.305,6,7,2,2011,0
2693,2011-07-01 03:00:00,3,0,1,1,31.06,5,6,3,2011,0
2694,2011-07-01 04:00:00,3,0,1,1,31.06,1,5,4,2011,0
