,count,season,holiday,workingday,weather,atemp,humidity,windspeed,hour,year,dow,month,rushhour,sunindicator
2985,313,3,0,1,1,34.85,55,16.9979,7,2011,3,7,1,1
2986,449,3,0,1,1,37.12,49,16.9979,8,2011,3,7,1,1
2987,186,3,0,1,1,37.12,41,12.998,9,2011,3,7,1,1
2988,113,3,0,1,1,37.88,46,12.998,10,2011,3,7,0,1
2989,165,3,0,1,1,37.12,39,11.0014,11,2011,3,7,0,1
2990,174,3,0,1,1,37.88,41,19.0012,12,2011,3,7,0,1
2991,158,3,0,1,3,37.88,46,8.9981,13,2011,3,7,0,1
2992,116,3,0,1,3,37.88,46,8.9981,14,2011,3,7,0,1
2993,46,3,0,1,3,28.03,94,8.9981,15,2011,3,7,1,1
2994,141,3,0,1,2,29.545,89,0.0,16,2011,3,7,1,1
2995,488,3,0,1,1,33.335,79,0.0,17,2011,3,7,1,1
2996,463,3,0,1,1,34.85,79,8.9981,18,2011,3,7,1,1
2997,419,3,0,1,1,33.335,79,7.0015,19,2011,3,7,0,1
2998,342,3,0,1,1,33.335,84,11.0014,20,2011,3,7,0,1
2999,250,3,0,1,1,33.335,79,7.0015,21,2011,3,7,0,0
3000,184,3,0,1,1,31.82,83,12.998,22,2011,3,7,0,0
3001,116,3,0,1,1,30.305,83,16.9979,23,2011,3,7,0,0
3002,46,3,0,1,1,31.06,69,19.9995,0,2011,4,7,0,0
3003,25,3,0,1,1,31.06,61,16.9979,1,2011,4,7,0,0
3004,10,3,0,1,1,31.06,57,19.9995,2,2011,4,7,0,0
3005,6,3,0,1,1,31.06,57,19.9995,3,2011,4,7,0,0
3006,6,3,0,1,1,31.06,53,16.9979,4,2011,4,7,0,0
3007,28,3,0,1,1,31.06,56,15.0013,5,2011,4,7,0,1
3008,130,3,0,1,1,30.305,60,15.0013,6,2011,4,7,1,1
3009,334,3,0,1,1,31.06,53,16.9979,7,2011,4,7,1,1
3010,486,3,0,1,1,31.06,50,23.9994,8,2011,4,7,1,1
3011,224,3,0,1,1,31.82,47,19.0012,9,2011,4,7,1,1
3012,127,3,0,1,1,31.82,42,16.9979,10,2011,4,7,0,1
3013,148,3,0,1,1,32.575,37,15.0013,11,2011,4,7,0,1
3014,223,3,0,1,1,32.575,35,16.9979,12,2011,4,7,0,1
3015,177,3,0,1,1,33.335,33,22.0028,13,2011,4,7,0,1
3016,178,3,0,1,1,32.575,35,19.0012,14,2011,4,7,0,1
3017,180,3,0,1,1,33.335,33,19.9995,15,2011,4,7,1,1
3018,274,3,0,1,1,33.335,33,8.9981,16,2011,4,7,1,1
3019,595,3,0,1,1,32.575,37,8.9981,17,2011,4,7,1,1
3020,578,3,0,1,1,32.575,42,12.998,18,2011,4,7,1,1
3021,400,3,0,1,1,32.575,39,15.0013,19,2011,4,7,0,1
3022,348,3,0,1,1,31.82,42,15.0013,20,2011,4,7,0,1
3023,261,3,0,1,1,31.06,50,8.9981,21,2011,4,7,0,0
3024,176,3,0,1,1,31.06,57,6.0032,22,2011,4,7,0,0
3025,124,3,0,1,1,30.305,65,16.9979,23,2011,4,7,0,0
3026,80,3,0,1,1,29.545,73,15.0013,0,2011,5,7,0,0
3027,20,3,0,1,1,29.545,73,12.998,1,2011,5,7,0,0
3028,38,3,0,1,1,28.79,78,11.0014,2,2011,5,7,0,0
3029,7,3,0,1,1,29.545,73,12.998,3,2011,5,7,0,0
3030,10,3,0,1,1,29.545,73,11.0014,4,2011,5,7,0,0
3031,23,3,0,1,1,29.545,73,8.9981,5,2011,5,7,0,1
3032,120,3,0,1,2,29.545,73,7.0015,6,2011,5,7,1,1
3033,274,3,0,1,1,30.305,65,7.0015,7,2011,5,7,1,1
3034,564,3,0,1,1,30.305,65,16.9979,8,2011,5,7,1,1
3035,207,3,0,1,1,31.82,54,12.998,9,2011,5,7,1,1
3036,166,3,0,1,2,31.06,61,11.0014,10,2011,5,7,0,1
3037,210,3,0,1,1,32.575,54,8.9981,11,2011,5,7,0,1
3038,238,3,0,1,1,32.575,48,12.998,12,2011,5,7,0,1
3039,247,3,0,1,1,32.575,54,12.998,13,2011,5,7,0,1
3040,265,3,0,1,1,32.575,51,12.998,14,2011,5,7,0,1
3041,237,3,0,1,1,32.575,45,11.0014,15,2011,5,7,1,1
3042,361,3,0,1,1,33.335,51,12.998,16,2011,5,7,1,1
3043,587,3,0,1,1,33.335,42,16.9979,17,2011,5,7,1,1
3044,496,3,0,1,1,32.575,45,15.0013,18,2011,5,7,1,1
3045,394,3,0,1,1,31.82,45,15.0013,19,2011,5,7,0,1
3046,343,3,0,1,1,32.575,51,15.0013,20,2011,5,7,0,1
3047,261,3,0,1,1,31.06,54,7.0015,21,2011,5,7,0,0
3048,223,3,0,1,1,31.06,57,15.0013,22,2011,5,7,0,0
3049,167,3,0,1,1,31.06,61,11.0014,23,2011,5,7,0,0
3050,110,3,0,0,1,30.305,65,12.998,0,2011,6,7,0,0
3051,75,3,0,0,1,29.545,69,7.0015,1,2011,6,7,0,0
3052,58,3,0,0,1,29.545,73,8.9981,2,2011,6,7,0,0
3053,26,3,0,0,1,28.79,78,8.9981,3,2011,6,7,0,0
3054,16,3,0,0,1,29.545,73,6.0032,4,2011,6,7,0,0
3055,10,3,0,0,1,27.275,78,6.0032,5,2011,6,7,0,1
3056,37,3,0,0,1,28.79,78,11.0014,6,2011,6,7,1,1
3057,52,3,0,0,1,29.545,73,8.9981,7,2011,6,7,1,1
3058,127,3,0,0,1,31.06,65,11.0014,8,2011,6,7,1,1
3059,222,3,0,0,1,32.575,54,15.0013,9,2011,6,7,1,1
3060,322,3,0,0,1,33.335,54,12.998,10,2011,6,7,0,1
3061,396,3,0,0,1,33.335,48,15.0013,11,2011,6,7,0,1
3062,463,3,0,0,1,34.09,43,19.0012,12,2011,6,7,0,1
3063,497,3,0,0,1,34.09,45,19.9995,13,2011,6,7,0,1
3064,433,3,0,0,1,33.335,45,19.9995,14,2011,6,7,0,1
3065,428,3,0,0,1,34.09,45,22.0028,15,2011,6,7,1,1
3066,425,3,0,0,1,34.09,45,19.0012,16,2011,6,7,1,1
3067,475,3,0,0,1,34.09,45,15.0013,17,2011,6,7,1,1
3068,428,3,0,0,1,34.09,45,19.0012,18,2011,6,7,1,1
3069,406,3,0,0,1,34.09,48,12.998,19,2011,6,7,0,1
3070,296,3,0,0,1,33.335,51,15.0013,20,2011,6,7,0,1
3071,252,3,0,0,1,32.575,58,15.0013,21,2011,6,7,0,0
3072,201,3,0,0,1,32.575,65,19.0012,22,2011,6,7,0,0
3073,168,3,0,0,1,31.82,61,15.0013,23,2011,6,7,0,0
3074,125,3,0,0,1,31.06,65,15.0013,0,2011,7,7,0,0
3075,102,3,0,0,1,30.305,69,12.998,1,2011,7,7,0,0
3076,94,3,0,0,1,30.305,69,15.0013,2,2011,7,7,0,0
3077,47,3,0,0,1,30.305,69,15.0013,3,2011,7,7,0,0
3078,10,3,0,0,1,29.545,73,11.0014,4,2011,7,7,0,0
3079,12,3,0,0,1,30.305,69,15.0013,5,2011,7,7,0,1
3080,21,3,0,0,1,29.545,73,11.0014,6,2011,7,7,1,1
3081,50,3,0,0,1,30.305,73,11.0014,7,2011,7,7,1,1
3082,118,3,0,0,1,31.82,65,15.0013,8,2011,7,7,1,1
3083,184,3,0,0,1,33.335,58,15.0013,9,2011,7,7,1,1
3084,304,3,0,0,1,34.09,60,15.0013,10,2011,7,7,0,1
3085,391,3,0,0,1,34.85,55,19.0012,11,2011,7,7,0,1
3086,420,3,0,0,1,34.85,55,19.0012,12,2011,7,7,0,1
3087,472,3,0,0,1,37.12,49,19.9995,13,2011,7,7,0,1
3088,430,3,0,0,1,37.12,49,23.9994,14,2011,7,7,0,1
3089,324,3,0,0,1,37.12,43,19.9995,15,2011,7,7,1,1
3090,317,3,0,0,1,36.365,46,19.9995,16,2011,7,7,1,1
3091,369,3,0,0,1,37.12,49,26.0027,17,2011,7,7,1,1
3092,390,3,0,0,1,36.365,46,19.9995,18,2011,7,7,1,1
3093,379,3,0,0,1,34.85,55,19.0012,19,2011,7,7,0,1
3094,262,3,0,0,1,35.605,58,16.9979,20,2011,7,7,0,1
3095,207,3,0,0,1,34.09,62,15.0013,21,2011,7,7,0,0
3096,181,3,0,0,1,34.09,66,15.0013,22,2011,7,7,0,0
3097,93,3,0,0,1,33.335,74,8.9981,23,2011,7,7,0,0
3098,51,3,0,1,1,33.335,74,8.9981,0,2011,1,7,0,0
3099,25,3,0,1,1,33.335,74,15.0013,1,2011,1,7,0,0
3100,10,3,0,1,1,30.305,83,15.0013,2,2011,1,7,0,0
3101,7,3,0,1,1,30.305,78,12.998,3,2011,1,7,0,0
3102,4,3,0,1,1,29.545,78,11.0014,4,2011,1,7,0,0
3103,17,3,0,1,1,29.545,78,7.0015,5,2011,1,7,0,1
3104,105,3,0,1,1,28.79,83,7.0015,6,2011,1,7,1,1
3105,277,3,0,1,1,31.82,74,15.0013,7,2011,1,7,1,1
3106,347,3,0,1,1,32.575,70,12.998,8,2011,1,7,1,1
3107,203,3,0,1,1,34.85,67,15.0013,9,2011,1,7,1,1
3108,130,3,0,1,1,35.605,62,12.998,10,2011,1,7,0,1
3109,141,3,0,1,1,37.88,55,6.0032,11,2011,1,7,0,1
3110,165,3,0,1,1,38.635,59,12.998,12,2011,1,7,0,1
3111,152,3,0,1,1,39.395,56,16.9979,13,2011,1,7,0,1
3112,138,3,0,1,1,39.395,56,22.0028,14,2011,1,7,0,1
3113,164,3,0,1,1,40.15,53,22.0028,15,2011,1,7,1,1
3114,265,3,0,1,1,40.15,53,19.0012,16,2011,1,7,1,1
3115,545,3,0,1,1,39.395,49,22.0028,17,2011,1,7,1,1
3116,558,3,0,1,1,38.635,49,23.9994,18,2011,1,7,1,1
3117,398,3,0,1,1,37.88,55,15.0013,19,2011,1,7,0,1
3118,323,3,0,1,1,37.12,59,15.0013,20,2011,1,7,0,1
3119,202,3,0,1,1,34.85,66,12.998,21,2011,1,7,0,0
3120,140,3,0,1,1,36.365,66,15.0013,22,2011,1,7,0,0
3121,91,3,0,1,1,34.85,66,11.0014,23,2011,1,7,0,0
3122,51,3,0,1,1,34.85,66,7.0015,0,2011,2,7,0,0
3123,13,3,0,1,2,34.85,66,8.9981,1,2011,2,7,0,0
3124,13,3,0,1,1,34.09,70,11.0014,2,2011,2,7,0,0
3125,3,3,0,1,1,34.09,70,11.0014,3,2011,2,7,0,0
3126,5,3,0,1,1,34.09,70,8.9981,4,2011,2,7,0,0
3127,19,3,0,1,2,33.335,74,7.0015,5,2011,2,7,0,1
3128,134,3,0,1,2,34.85,74,7.0015,6,2011,2,7,1,1
3129,315,3,0,1,2,34.85,70,11.0014,7,2011,2,7,1,1
3130,412,3,0,1,2,36.365,70,11.0014,8,2011,2,7,1,1
3131,199,3,0,1,2,39.395,63,8.9981,9,2011,2,7,1,1
3132,141,3,0,1,2,39.395,56,11.0014,10,2011,2,7,0,1
3133,127,3,0,1,1,40.15,59,0.0,11,2011,2,7,0,1
3134,153,3,0,1,1,40.91,56,6.0032,12,2011,2,7,0,1
3135,172,3,0,1,1,41.665,53,7.0015,13,2011,2,7,0,1
3136,152,3,0,1,1,40.91,50,12.998,14,2011,2,7,0,1
3137,158,3,0,1,1,40.91,44,12.998,15,2011,2,7,1,1
3138,277,3,0,1,1,42.425,42,19.9995,16,2011,2,7,1,1
3139,513,3,0,1,1,40.15,66,0.0,17,2011,2,7,1,1
3140,530,3,0,1,1,40.15,66,8.9981,18,2011,2,7,1,1
3141,388,3,0,1,1,37.12,75,12.998,19,2011,2,7,0,1
3142,277,3,0,1,1,36.365,74,6.0032,20,2011,2,7,0,0
3143,241,3,0,1,1,35.605,74,8.9981,21,2011,2,7,0,0
3144,156,3,0,1,1,35.605,74,0.0,22,2011,2,7,0,0
3145,92,3,0,1,3,34.85,79,11.0014,23,2011,2,7,0,0
3146,29,3,0,1,1,34.09,70,15.0013,0,2011,1,8,0,0
3147,17,3,0,1,1,34.85,74,12.998,1,2011,1,8,0,0
3148,11,3,0,1,1,33.335,74,7.0015,2,2011,1,8,0,0
3149,4,3,0,1,1,33.335,79,11.0014,3,2011,1,8,0,0
3150,4,3,0,1,1,30.305,83,8.9981,4,2011,1,8,0,0
3151,26,3,0,1,1,30.305,83,7.0015,5,2011,1,8,0,1
3152,100,3,0,1,1,30.305,83,6.0032,6,2011,1,8,1,1
3153,282,3,0,1,1,34.09,62,0.0,7,2011,1,8,1,1
3154,382,3,0,1,1,36.365,43,12.998,8,2011,1,8,1,1
3155,166,3,0,1,1,37.12,41,0.0,9,2011,1,8,1,1
3156,97,3,0,1,1,37.88,36,11.0014,10,2011,1,8,0,1
3157,119,3,0,1,1,38.635,32,11.0014,11,2011,1,8,0,1
3158,168,3,0,1,1,40.15,33,16.9979,12,2011,1,8,0,1
3159,150,3,0,1,1,40.15,31,19.9995,13,2011,1,8,0,1
3160,123,3,0,1,1,40.91,29,12.998,14,2011,1,8,0,1
3161,129,3,0,1,1,39.395,27,0.0,15,2011,1,8,1,1
3162,231,3,0,1,1,39.395,27,0.0,16,2011,1,8,1,1
3163,514,3,0,1,1,34.09,45,19.9995,17,2011,1,8,1,1
3164,543,3,0,1,1,34.85,43,12.998,18,2011,1,8,1,1
3165,413,3,0,1,1,33.335,51,15.0013,19,2011,1,8,0,1
3166,305,3,0,1,1,34.09,62,15.0013,20,2011,1,8,0,0
3167,220,3,0,1,1,32.575,70,16.9979,21,2011,1,8,0,0
3168,137,3,0,1,1,32.575,70,6.0032,22,2011,1,8,0,0
3169,96,3,0,1,1,31.82,74,12.998,23,2011,1,8,0,0
3170,29,3,0,1,1,31.06,74,0.0,0,2011,2,8,0,0
3171,12,3,0,1,1,31.06,74,7.0015,1,2011,2,8,0,0
3172,8,3,0,1,1,31.82,69,0.0,2,2011,2,8,0,0
3173,5,3,0,1,1,31.06,74,12.998,3,2011,2,8,0,0
3174,10,3,0,1,1,31.06,74,7.0015,4,2011,2,8,0,0
3175,21,3,0,1,1,31.06,74,8.9981,5,2011,2,8,0,1
3176,117,3,0,1,1,31.82,69,7.0015,6,2011,2,8,1,1
3177,335,3,0,1,1,33.335,61,19.0012,7,2011,2,8,1,1
3178,435,3,0,1,1,34.09,58,19.0012,8,2011,2,8,1,1
3179,213,3,0,1,1,34.85,46,19.9995,9,2011,2,8,1,1
3180,140,3,0,1,1,36.365,36,19.9995,10,2011,2,8,0,1
3181,128,3,0,1,1,36.365,32,27.9993,11,2011,2,8,0,1
3182,157,3,0,1,1,37.12,30,19.0012,12,2011,2,8,0,1
3183,203,3,0,1,1,37.12,30,15.0013,13,2011,2,8,0,1
3184,159,3,0,1,1,38.635,25,19.0012,14,2011,2,8,0,1
3185,168,3,0,1,1,38.635,25,19.0012,15,2011,2,8,1,1
3186,274,3,0,1,1,38.635,25,19.0012,16,2011,2,8,1,1
3187,556,3,0,1,2,39.395,27,8.9981,17,2011,2,8,1,1
3188,556,3,0,1,2,37.88,34,12.998,18,2011,2,8,1,1
3189,454,3,0,1,2,37.88,36,15.0013,19,2011,2,8,0,1
3190,288,3,0,1,2,37.88,46,16.9979,20,2011,2,8,0,0
3191,254,3,0,1,1,37.12,52,15.0013,21,2011,2,8,0,0
3192,191,3,0,1,2,37.12,59,11.0014,22,2011,2,8,0,0
3193,132,3,0,1,2,37.12,49,11.0014,23,2011,2,8,0,0
3194,43,3,0,1,2,37.12,49,11.0014,0,2011,3,8,0,0
3195,16,3,0,1,2,35.605,52,11.0014,1,2011,3,8,0,0
3196,11,3,0,1,2,35.605,49,11.0014,2,2011,3,8,0,0
3197,4,3,0,1,2,34.85,55,6.0032,3,2011,3,8,0,0
3198,7,3,0,1,2,34.85,52,11.0014,4,2011,3,8,0,0
3199,24,3,0,1,2,34.85,55,6.0032,5,2011,3,8,0,1
3200,110,3,0,1,3,34.09,66,32.9975,6,2011,3,8,1,1
3201,271,3,0,1,2,33.335,51,15.0013,7,2011,3,8,1,1
3202,437,3,0,1,2,33.335,51,11.0014,8,2011,3,8,1,1
3203,195,3,0,1,2,34.09,55,12.998,9,2011,3,8,1,1
3204,68,3,0,1,3,34.09,58,6.0032,10,2011,3,8,0,1
3205,122,3,0,1,2,34.09,58,7.0015,11,2011,3,8,0,1
3206,161,3,0,1,3,34.85,55,8.9981,12,2011,3,8,0,1
3207,144,3,0,1,2,35.605,58,15.0013,13,2011,3,8,0,1
3208,147,3,0,1,2,35.605,58,15.0013,14,2011,3,8,0,1
3209,118,3,0,1,2,33.335,79,8.9981,15,2011,3,8,1,1
3210,150,3,0,1,3,31.82,79,0.0,16,2011,3,8,1,1
3211,425,3,0,1,2,33.335,79,0.0,17,2011,3,8,1,1
3212,492,3,0,1,3,33.335,84,0.0,18,2011,3,8,1,1
3213,321,3,0,1,3,33.335,84,0.0,19,2011,3,8,0,1
3214,87,3,0,1,3,33.335,84,7.0015,20,2011,3,8,0,0
3215,88,3,0,1,2,31.82,89,8.9981,21,2011,3,8,0,0
3216,77,3,0,1,3,31.82,89,7.0015,22,2011,3,8,0,0
3217,56,3,0,1,2,31.82,89,6.0032,23,2011,3,8,0,0
3218,17,3,0,1,2,31.82,89,6.0032,0,2011,4,8,0,0
3219,17,3,0,1,2,29.545,94,6.0032,1,2011,4,8,0,0
3220,7,3,0,1,2,29.545,94,6.0032,2,2011,4,8,0,0
3221,3,3,0,1,3,29.545,94,6.0032,3,2011,4,8,0,0
3222,7,3,0,1,2,31.82,89,0.0,4,2011,4,8,0,0
3223,20,3,0,1,2,31.82,89,0.0,5,2011,4,8,0,1
3224,97,3,0,1,2,31.82,89,19.9995,6,2011,4,8,1,1
3225,282,3,0,1,2,31.82,89,19.9995,7,2011,4,8,1,1
3226,398,3,0,1,2,32.575,82,23.9994,8,2011,4,8,1,1
3227,187,3,0,1,1,34.85,74,22.0028,9,2011,4,8,1,1
3228,113,3,0,1,1,33.335,71,19.9995,10,2011,4,8,0,1
3229,149,3,0,1,2,34.85,66,15.0013,11,2011,4,8,0,1
3230,205,3,0,1,2,35.605,62,15.0013,12,2011,4,8,0,1
3231,205,3,0,1,1,35.605,58,0.0,13,2011,4,8,0,1
3232,167,3,0,1,1,37.88,55,11.0014,14,2011,4,8,0,1
3233,165,3,0,1,1,37.88,55,16.9979,15,2011,4,8,1,1
3234,290,3,0,1,1,35.605,62,22.0028,16,2011,4,8,1,1
3235,555,3,0,1,1,35.605,62,22.0028,17,2011,4,8,1,1
3236,523,3,0,1,1,33.335,74,19.9995,18,2011,4,8,1,1
3237,366,3,0,1,1,33.335,74,19.0012,19,2011,4,8,0,1
3238,286,3,0,1,2,33.335,74,12.998,20,2011,4,8,0,0
3239,211,3,0,1,2,33.335,74,12.998,21,2011,4,8,0,0
3240,174,3,0,1,1,31.82,74,12.998,22,2011,4,8,0,0
3241,132,3,0,1,1,31.06,74,7.0015,23,2011,4,8,0,0
3242,54,3,0,1,1,31.06,74,7.0015,0,2011,5,8,0,0
3243,19,3,0,1,1,29.545,78,6.0032,1,2011,5,8,0,0
3244,19,3,0,1,1,31.06,69,0.0,2,2011,5,8,0,0
3245,6,3,0,1,1,29.545,78,6.0032,3,2011,5,8,0,0
3246,7,3,0,1,1,29.545,78,8.9981,4,2011,5,8,0,0
3247,16,3,0,1,1,29.545,78,6.0032,5,2011,5,8,0,1
3248,101,3,0,1,1,29.545,78,8.9981,6,2011,5,8,1,1
3249,270,3,0,1,1,30.305,78,8.9981,7,2011,5,8,1,1
3250,454,3,0,1,1,32.575,65,15.0013,8,2011,5,8,1,1
3251,226,3,0,1,1,33.335,58,7.0015,9,2011,5,8,1,1
3252,163,3,0,1,1,34.09,55,8.9981,10,2011,5,8,0,1
3253,147,3,0,1,2,34.85,52,16.9979,11,2011,5,8,0,1
3254,216,3,0,1,1,34.85,52,16.9979,12,2011,5,8,0,1
3255,204,3,0,1,1,35.605,52,16.9979,13,2011,5,8,0,1
3256,245,3,0,1,2,35.605,52,16.9979,14,2011,5,8,0,1
3257,210,3,0,1,1,34.85,55,16.9979,15,2011,5,8,1,1
3258,330,3,0,1,1,37.12,49,16.9979,16,2011,5,8,1,1
3259,550,3,0,1,1,35.605,49,19.9995,17,2011,5,8,1,1
3260,466,3,0,1,1,34.85,52,16.9979,18,2011,5,8,1,1
3261,372,3,0,1,1,34.09,55,16.9979,19,2011,5,8,0,1
3262,291,3,0,1,1,33.335,58,15.0013,20,2011,5,8,0,0
3263,173,3,0,1,1,32.575,65,12.998,21,2011,5,8,0,0
3264,188,3,0,1,1,32.575,65,15.0013,22,2011,5,8,0,0
3265,139,3,0,1,1,31.82,69,15.0013,23,2011,5,8,0,0
3266,133,3,0,0,1,30.305,78,12.998,0,2011,6,8,0,0
3267,67,3,0,0,1,30.305,78,11.0014,1,2011,6,8,0,0
3268,53,3,0,0,1,30.305,78,15.0013,2,2011,6,8,0,0
3269,42,3,0,0,2,30.305,78,11.0014,3,2011,6,8,0,0
3270,10,3,0,0,2,30.305,83,11.0014,4,2011,6,8,0,0
3271,6,3,0,0,1,28.79,89,6.0032,5,2011,6,8,0,1
3272,27,3,0,0,1,28.79,89,7.0015,6,2011,6,8,1,1
3273,63,3,0,0,1,31.82,83,11.0014,7,2011,6,8,1,1
3274,121,3,0,0,1,31.82,83,11.0014,8,2011,6,8,1,1
3275,215,3,0,0,1,34.85,70,15.0013,9,2011,6,8,1,1
3276,290,3,0,0,2,34.85,70,19.0012,10,2011,6,8,0,1
3277,349,3,0,0,1,37.12,62,15.0013,11,2011,6,8,0,1
3278,382,3,0,0,1,37.88,55,15.0013,12,2011,6,8,0,1
3279,441,3,0,0,2,38.635,59,22.0028,13,2011,6,8,0,1
3280,380,3,0,0,1,38.635,52,16.9979,14,2011,6,8,0,1
3281,362,3,0,0,2,40.15,53,16.9979,15,2011,6,8,1,1
3282,343,3,0,0,3,35.605,79,11.0014,16,2011,6,8,1,1
3283,149,3,0,0,3,35.605,79,11.0014,17,2011,6,8,1,1
3284,211,3,0,0,2,34.85,79,30.0026,18,2011,6,8,1,1
3285,171,3,0,0,3,35.605,84,16.9979,19,2011,6,8,0,1
3286,137,3,0,0,3,34.85,79,19.0012,20,2011,6,8,0,0
3287,114,3,0,0,2,33.335,84,22.0028,21,2011,6,8,0,0
3288,120,3,0,0,2,33.335,84,22.0028,22,2011,6,8,0,0
3289,108,3,0,0,3,33.335,84,19.0012,23,2011,6,8,0,0
3290,80,3,0,0,2,33.335,84,19.0012,0,2011,7,8,0,0
3291,73,3,0,0,2,33.335,84,16.9979,1,2011,7,8,0,0
3292,66,3,0,0,2,33.335,84,15.0013,2,2011,7,8,0,0
3293,32,3,0,0,2,33.335,84,8.9981,3,2011,7,8,0,0
3294,6,3,0,0,1,33.335,84,8.9981,4,2011,7,8,0,0
3295,5,3,0,0,1,33.335,89,12.998,5,2011,7,8,0,1
3296,13,3,0,0,1,33.335,89,11.0014,6,2011,7,8,1,1
3297,39,3,0,0,1,33.335,84,12.998,7,2011,7,8,1,1
3298,89,3,0,0,1,34.85,79,12.998,8,2011,7,8,1,1
3299,184,3,0,0,1,37.12,75,7.0015,9,2011,7,8,1,1
3300,266,3,0,0,1,40.15,66,8.9981,10,2011,7,8,0,1
3301,269,3,0,0,1,41.665,63,0.0,11,2011,7,8,0,1
3302,370,3,0,0,1,42.425,42,19.9995,12,2011,7,8,0,1
3303,324,3,0,0,1,42.425,42,19.9995,13,2011,7,8,0,1
3304,322,3,0,0,1,40.15,47,12.998,14,2011,7,8,0,1
3305,326,3,0,0,3,34.85,74,19.9995,15,2011,7,8,1,1
3306,193,3,0,0,3,34.85,74,19.9995,16,2011,7,8,1,1
3307,194,3,0,0,3,35.605,74,43.0006,17,2011,7,8,1,1
3308,229,3,0,0,1,34.85,74,6.0032,18,2011,7,8,1,1
3309,228,3,0,0,1,34.85,79,11.0014,19,2011,7,8,0,1
3310,183,3,0,0,1,35.605,84,8.9981,20,2011,7,8,0,0
3311,136,3,0,0,1,35.605,84,7.0015,21,2011,7,8,0,0
3312,103,3,0,0,1,33.335,89,12.998,22,2011,7,8,0,0
3313,55,3,0,0,1,33.335,79,7.0015,23,2011,7,8,0,0
3314,30,3,0,1,1,33.335,79,7.0015,0,2011,1,8,0,0
3315,12,3,0,1,1,31.82,83,8.9981,1,2011,1,8,0,0
3316,7,3,0,1,1,29.545,89,0.0,2,2011,1,8,0,0
3317,1,3,0,1,1,29.545,89,0.0,3,2011,1,8,0,0
3318,10,3,0,1,1,29.545,89,7.0015,4,2011,1,8,0,0
3319,15,3,0,1,1,33.335,79,6.0032,5,2011,1,8,0,1
3320,95,3,0,1,1,32.575,65,19.0012,6,2011,1,8,1,1
3321,267,3,0,1,1,34.09,62,19.9995,7,2011,1,8,1,1
3322,349,3,0,1,1,34.09,58,22.0028,8,2011,1,8,1,1
3323,183,3,0,1,1,34.85,55,26.0027,9,2011,1,8,1,1
3324,124,3,0,1,1,37.12,52,26.0027,10,2011,1,8,0,1
3325,179,3,0,1,1,37.12,48,23.9994,11,2011,1,8,0,1
3326,182,3,0,1,1,37.88,46,16.9979,12,2011,1,8,0,1
3327,151,3,0,1,1,37.88,44,19.9995,13,2011,1,8,0,1
3328,150,3,0,1,1,37.12,43,19.9995,14,2011,1,8,0,1
3329,126,3,0,1,1,37.88,41,19.9995,15,2011,1,8,1,1
3330,282,3,0,1,1,38.635,39,19.0012,16,2011,1,8,1,1
3331,527,3,0,1,1,38.635,39,11.0014,17,2011,1,8,1,1
3332,529,3,0,1,1,37.88,41,8.9981,18,2011,1,8,1,1
3333,416,3,0,1,1,37.12,43,7.0015,19,2011,1,8,0,1
3334,286,3,0,1,1,37.88,55,0.0,20,2011,1,8,0,0
3335,186,3,0,1,1,35.605,58,6.0032,21,2011,1,8,0,0
3336,147,3,0,1,1,35.605,58,7.0015,22,2011,1,8,0,0
3337,72,3,0,1,1,34.85,66,7.0015,23,2011,1,8,0,0
3338,35,3,0,1,1,34.85,79,8.9981,0,2011,2,8,0,0
3339,14,3,0,1,1,34.09,66,0.0,1,2011,2,8,0,0
3340,12,3,0,1,1,34.09,70,0.0,2,2011,2,8,0,0
3341,3,3,0,1,1,34.09,62,0.0,3,2011,2,8,0,0
3342,7,3,0,1,1,33.335,74,0.0,4,2011,2,8,0,0
3343,30,3,0,1,1,32.575,65,6.0032,5,2011,2,8,0,1
3344,101,3,0,1,1,33.335,64,0.0,6,2011,2,8,1,1
3345,343,3,0,1,1,34.85,74,7.0015,7,2011,2,8,1,1
3346,392,3,0,1,1,34.85,66,0.0,8,2011,2,8,1,1
3347,175,3,0,1,2,37.12,62,8.9981,9,2011,2,8,1,1
3348,144,3,0,1,2,38.635,59,15.0013,10,2011,2,8,0,1
3349,149,3,0,1,1,38.635,59,15.0013,11,2011,2,8,0,1
3350,185,3,0,1,1,39.395,56,12.998,12,2011,2,8,0,1
3351,175,3,0,1,1,39.395,49,11.0014,13,2011,2,8,0,1
3352,148,3,0,1,1,39.395,44,19.0012,14,2011,2,8,0,1
3353,164,3,0,1,1,38.635,39,19.0012,15,2011,2,8,1,1
3354,285,3,0,1,1,38.635,39,19.9995,16,2011,2,8,1,1
3355,532,3,0,1,1,37.88,55,11.0014,17,2011,2,8,1,1
3356,585,3,0,1,1,37.88,55,12.998,18,2011,2,8,1,1
3357,371,3,0,1,1,37.12,49,7.0015,19,2011,2,8,0,1
3358,292,3,0,1,1,36.365,43,12.998,20,2011,2,8,0,0
3359,230,3,0,1,1,34.85,46,16.9979,21,2011,2,8,0,0
3360,155,3,0,1,1,34.85,46,19.9995,22,2011,2,8,0,0
3361,75,3,0,1,1,34.09,48,19.0012,23,2011,2,8,0,0
3362,37,3,0,1,1,33.335,51,15.0013,0,2011,3,8,0,0
3363,17,3,0,1,1,33.335,54,12.998,1,2011,3,8,0,0
